source,building_id,longitude,latitude,height_m,층수,용도,종류
map1,372,227409.07447974387,378256.30436178955,3.0,1,기타시설,가건물
map1,373,227559.90644481394,378098.74925029685,3.0,1,기타시설,무벽건물
map1,374,227398.30949728747,378217.1632846119,3.0,1,기타시설,가건물
map1,375,227402.751733887,378175.1478321219,3.0,1,기타시설,무벽건물
map1,376,227406.04343436702,378121.62912606297,3.0,1,기타시설,무벽건물
map1,377,227443.93800255327,378145.3460796233,6.0,2,근린생활시설,주택외건물
map1,378,227397.5113668817,379189.4740803898,3.0,1,종교시설,주택외건물
map1,379,227396.64011489318,379206.9058782526,3.0,1,종교시설,주택외건물
map1,380,227315.19260129353,380840.45449439995,3.0,1,근린생활시설,주택외건물
map1,381,227321.896499479,380819.7037664642,3.0,1,근린생활시설,주택외건물
map1,382,227586.82667425182,380081.0918452105,3.0,1,근린생활시설,주택외건물
map1,383,227601.23473743527,380111.2850330333,3.0,1,주택,일반주택
map1,384,227279.29780953092,379687.73225072544,3.0,1,주택,일반주택
map1,385,227360.0816799065,379417.77384279785,3.0,1,기타시설,가건물
map1,386,227422.86294327426,379370.0490989839,3.0,1,기타시설,가건물
map1,387,227549.53629598557,379552.38591547817,3.0,1,주택,일반주택
map1,388,227318.08386051896,380844.45642568695,3.0,1,기타시설,무벽건물
map1,389,227424.98644624968,380359.6806536173,3.0,1,근린생활시설,무벽건물
map1,390,227712.88169053989,380225.9763893456,3.0,1,기타시설,무벽건물
map1,391,227723.47456773903,380236.1442161041,3.0,1,기타시설,무벽건물
map1,392,227566.99021608237,380736.01023989264,3.0,1,기타시설,무벽건물
map1,393,227703.9951354695,380215.0049309894,3.0,1,기타시설,무벽건물
map1,394,227259.1827755757,380135.59165708505,3.0,1,기타시설,가건물
map1,395,227706.0518995888,380210.6971044092,3.0,1,주택,일반주택
map1,396,227715.28101681563,380214.39851962065,3.0,1,주택,일반주택
map1,397,227332.30663825304,379449.5708661388,3.0,1,기타시설,무벽건물
map1,398,227333.19637269044,379649.44667639624,3.0,1,주택,일반주택
map1,399,227357.1367410728,379412.9600735173,3.0,1,기타시설,무벽건물
map1,400,227422.010587119,379644.68813460984,3.0,1,근린생활시설,주택외건물
map1,401,227358.6716741416,379478.3388057959,3.0,1,주택,일반주택
map1,402,227353.7395893627,379414.47380115394,3.0,1,기타시설,가건물
map1,403,227348.19436246052,379413.93042518914,3.0,1,기타시설,가건물
map1,404,227308.62864847292,380126.1908044988,6.0,2,근린생활시설,주택외건물
map1,405,227345.33073531697,380803.49025504664,3.0,1,기타시설,가건물
map1,406,227337.99821366032,380805.77312793967,3.0,1,기타시설,가건물
map1,407,227708.89036606508,380203.7114868661,3.0,1,기타시설,무벽건물
map1,408,227344.03747350944,379422.41861895897,3.0,1,기타시설,무벽건물
map1,409,227418.2972421719,379621.99938826874,3.0,1,근린생활시설,가건물
map1,410,227424.55569076227,379633.3579501972,3.0,1,기타시설,가건물
map1,411,227435.79938920686,379652.7711434943,3.0,1,기타시설,가건물
map1,412,227432.0687805225,379646.05727458594,3.0,1,기타시설,가건물
map1,413,227362.45656518673,379530.30265015544,3.0,1,기타시설,무벽건물
map1,414,227353.9363049082,379481.4301876976,3.0,1,주택,일반주택
map1,415,227362.53335718016,379427.91889802716,3.0,1,기타시설,무벽건물
map1,416,227372.57510043992,379396.8164419863,3.0,1,기타시설,무벽건물
map1,417,227423.41072029507,379394.8624128859,3.0,1,기타시설,무벽건물
map1,418,227373.83029201993,379404.4641508544,3.0,1,기타시설,무벽건물
map1,419,227553.6271464123,379666.9916088443,3.0,1,기타시설,가건물
map1,420,227378.97097909,379399.14389098337,3.0,1,기타시설,무벽건물
map1,421,227587.118925656,379254.1623424261,3.0,1,근린생활시설,주택외건물
map1,422,227580.56443137143,379251.98776921903,3.0,1,근린생활시설,주택외건물
map1,423,227419.51843609652,379611.8437150303,3.0,1,근린생활시설,가건물
map1,424,227438.65874582357,379660.2387500434,3.0,1,기타시설,가건물
map1,425,227408.692620467,379621.38009983144,3.0,1,근린생활시설,주택외건물
map1,426,227419.4121343781,379629.38165933726,3.0,1,근린생활시설,무벽건물
map1,427,227411.1139496772,379811.1605418119,3.0,1,기타시설,무벽건물
map1,428,227211.10523058358,379689.2234050902,3.0,1,기타시설,가건물
map1,429,227229.66156721956,379703.5085315307,3.0,1,기타시설,무벽건물
map1,430,227318.01231839444,379576.935074877,3.0,1,기타시설,가건물
map1,431,227537.5255505799,380790.1264621364,3.0,1,기타시설,가건물
map1,432,227276.54730067708,380125.25778126984,3.0,1,근린생활시설,주택외건물
map1,433,227284.49136521135,380128.15399424714,3.0,1,주택,일반주택
map1,434,227277.8792967953,380130.2339022259,3.0,1,주택,일반주택
map1,435,227348.71105500398,380688.5860079923,3.0,1,근린생활시설,주택외건물
map1,436,227322.01303773277,380825.51031269797,3.0,1,기타시설,무벽건물
map1,437,227445.97970152058,380806.36024015927,3.0,1,주택,일반주택
map1,438,227449.59279975572,380587.7330466149,3.0,1,근린생활시설,주택외건물
map1,439,227379.33409329952,380329.946278753,3.0,1,근린생활시설,가건물
map1,440,227378.24229637772,380334.4227846827,3.0,1,근린생활시설,주택외건물
map1,441,227334.48863995902,380327.28970430314,3.0,1,기타시설,무벽건물
map1,442,227439.61461007377,380321.22930063034,3.0,1,근린생활시설,주택외건물
map1,443,227713.44130632933,380207.0151932328,3.0,1,기타시설,가건물
map1,444,227524.128022858,379983.93286210654,3.0,1,기타시설,가건물
map1,445,227334.5130649111,379934.87742081407,3.0,1,기타시설,무벽건물
map1,446,227433.8093558869,380357.78002517996,3.0,1,근린생활시설,무벽건물
map1,447,227433.41159650587,379633.2249979583,3.0,1,근린생활시설,주택외건물
map1,448,227443.24393858062,379628.922818658,3.0,1,기타시설,무벽건물
map1,449,227579.62804220928,379243.44646708656,3.0,1,기타시설,무벽건물
map1,450,227372.476972704,379690.0025333233,3.0,1,주택,일반주택
map1,451,227373.71222436908,379682.5682316281,3.0,1,주택,일반주택
map1,452,227370.5751810003,379677.1217961576,3.0,1,주택,일반주택
map1,453,227441.2609293091,380167.00614567404,3.0,1,근린생활시설,주택외건물
map1,454,227318.38987769067,380320.4246563732,3.0,1,기타시설,무벽건물
map1,455,227320.72011008163,380314.8498019741,3.0,1,주택,일반주택
map1,456,227358.9951384998,380565.5341527548,3.0,1,근린생활시설,주택외건물
map1,457,227473.46019031046,378826.1304177104,3.0,1,주택,일반주택
map1,458,227468.7790991079,378800.2419369209,3.0,1,기타시설,가건물
map1,459,227476.99284162984,378816.9246820561,3.0,1,기타시설,가건물
map1,460,227372.06674635498,379169.89434129064,3.0,1,근린생활시설,주택외건물
map1,461,227443.1793736272,378917.18943749514,3.0,1,기타시설,무벽건물
map1,462,227401.75301359064,379121.74239617545,3.0,1,근린생활시설,주택외건물
map1,463,227521.63206106733,378896.0930552301,3.0,1,근린생활시설,주택외건물
map1,464,227394.85019286853,379183.29645112634,3.0,1,종교시설,주택외건물
map1,465,227434.21673838614,378953.38288774516,3.0,1,근린생활시설,주택외건물
map1,466,227462.0835777727,378920.4790254767,3.0,1,기타시설,무벽건물
map1,467,227449.19800732238,378907.9414891444,3.0,1,기타시설,무벽건물
map1,468,227421.42671926928,379126.02813931037,3.0,1,기타시설,무벽건물
map1,469,227423.0204127001,379132.42455124325,3.0,1,기타시설,무벽건물
map1,470,227518.36887849402,379014.9155693676,3.0,1,기타시설,무벽건물
map1,471,227496.51597033368,379157.9347705392,3.0,1,근린생활시설,무벽건물
map1,472,227496.52050900593,379141.93211540283,3.0,1,근린생활시설,무벽건물
map1,473,227501.73004378783,379159.4470230921,3.0,1,근린생활시설,주택외건물
map1,474,227473.3373086637,379152.74663798715,3.0,1,근린생활시설,주택외건물
map1,475,227503.40706519742,379142.5517319065,3.0,1,근린생활시설,주택외건물
map1,476,227412.0958672539,379122.56325771875,6.0,2,근린생활시설,주택외건물
map1,477,227425.82334082868,379112.2930877699,6.0,2,근린생활시설,주택외건물
map1,478,227412.89358503098,379109.6697884112,6.0,2,근린생활시설,주택외건물
map1,479,227513.7293774369,379023.34747456684,6.0,2,근린생활시설,주택외건물
map1,480,227610.74142549408,378971.1504429151,3.0,1,근린생활시설,주택외건물
map1,481,227427.9737894438,379184.20776587917,3.0,1,공장,주택외건물
map1,482,227386.47305917152,379181.70210648316,3.0,1,근린생활시설,주택외건물
map1,483,227442.90379661327,378908.361648002,3.0,1,주택,일반주택
map1,484,227415.06106107138,379016.56492728734,3.0,1,주택,일반주택
map1,485,227436.82329667226,378965.0451611903,3.0,1,주택,일반주택
map1,486,227425.9382173644,378967.46920272475,3.0,1,주택,일반주택
map1,487,227463.32508256083,378859.72991401225,3.0,1,주택,일반주택
map1,488,227424.7978219542,379004.3073835931,3.0,1,주택,일반주택
map1,489,227431.87315681478,378990.19855089334,6.0,2,주택,일반주택
map1,490,227514.45371449977,378895.0026604533,3.0,1,근린생활시설,주택외건물
map1,491,227457.58139851538,378926.00289826235,3.0,1,기타시설,무벽건물
map1,492,227463.84429848514,378833.00965977734,3.0,1,기타시설,무벽건물
map1,493,227516.87378106487,378903.4992975839,3.0,1,근린생활시설,주택외건물
map1,494,227522.75527935196,378917.2344449694,3.0,1,근린생활시설,주택외건물
map1,495,227418.21204724253,378937.067311583,3.0,1,주택,일반주택
map1,496,227393.8531737378,379163.18463637336,3.0,1,기타시설,무벽건물
map1,497,227463.52603456564,378873.6922901918,3.0,1,주택,일반주택
map1,498,227512.64234519785,378925.9035525499,3.0,1,창고시설,주택외건물
map1,499,227426.51271012565,379014.2451651928,3.0,1,기타시설,무벽건물
map1,500,227429.99078886354,378938.2315579135,3.0,1,주택,일반주택
map1,501,227373.19897080408,379181.55773128476,3.0,1,주택,일반주택
map1,502,227466.6547680199,378920.8607033531,3.0,1,주택,일반주택
map1,503,227519.30450922818,378997.3185636943,3.0,1,위험물저장및처리시설,무벽건물
map1,504,227440.9317334577,378929.9060173863,3.0,1,주택,일반주택
map1,505,227433.15801184607,378925.97743977775,3.0,1,주택,일반주택
map1,506,227407.07923714383,379170.8350589763,3.0,1,기타시설,무벽건물
map1,507,227412.33856139076,379174.8393301527,3.0,1,근린생활시설,주택외건물
map1,508,227403.06102642926,379171.6092790914,3.0,1,근린생활시설,주택외건물
map1,509,227410.53129317157,378930.29477258987,3.0,1,주택,일반주택
map1,510,227415.9429200086,378923.0220850113,3.0,1,주택,일반주택
map1,511,227512.6812953607,378958.3619261688,3.0,1,위험물저장및처리시설,무벽건물
map1,512,227530.72544245355,378840.4292131514,6.0,2,근린생활시설,주택외건물
map1,513,227518.07092873254,378936.0322214135,6.0,2,위험물저장및처리시설,주택외건물
map1,514,227518.09452750708,378980.6649471671,3.0,1,위험물저장및처리시설,무벽건물
map1,515,227440.79230348652,378979.44577350805,3.0,1,기타시설,무벽건물
map1,516,227510.1024216655,378893.0973803838,3.0,1,근린생활시설,주택외건물
map1,517,227532.1178571528,378830.949621217,3.0,1,기타시설,무벽건물
map1,518,227417.42593937044,379174.0988846749,3.0,1,근린생활시설,주택외건물
map1,519,227424.64721466228,378936.8446683508,3.0,1,주택,일반주택
map1,520,227455.71607521747,378874.0613666665,3.0,1,주택,일반주택
map1,521,227443.46257715047,378941.97227064613,3.0,1,기타시설,무벽건물
map1,522,227423.99615579945,379176.3714085495,3.0,1,기타시설,무벽건물
map1,523,227429.4761034227,378971.90780344454,3.0,1,기타시설,무벽건물
map1,524,227528.84469797634,378868.35020791646,3.0,1,근린생활시설,주택외건물
map1,525,227531.60693478573,378855.8896445878,3.0,1,기타시설,무벽건물
map1,526,227609.32716647498,378990.4369764687,3.0,1,기타시설,무벽건물
map1,527,227478.21681135255,378874.81227707455,3.0,1,기타시설,무벽건물
map1,528,227472.0052509979,378922.64840728557,3.0,1,기타시설,무벽건물
map1,529,227413.76123457,378929.0803971366,3.0,1,기타시설,무벽건물
map1,530,227401.03012617587,379174.36132518837,3.0,1,근린생활시설,주택외건물
map1,531,227457.21292279902,378904.6663436445,3.0,1,주택,일반주택
map1,532,227472.72508238006,378836.0407595951,3.0,1,주택,일반주택
map1,533,227416.4488410956,379025.0439562651,3.0,1,주택,일반주택
map1,534,227403.46238126227,379139.37999282323,6.0,2,근린생활시설,주택외건물
map1,535,227494.25420303724,379071.9023738121,3.0,1,근린생활시설,주택외건물
map1,536,227496.11492322196,379058.7442560456,3.0,1,근린생활시설,주택외건물
map1,537,227394.80571244707,379140.5276512128,3.0,1,근린생활시설,주택외건물
map1,538,227458.7851085065,378909.05184528837,3.0,1,주택,일반주택
map1,539,227422.2450426978,378974.5706631822,3.0,1,기타시설,무벽건물
map1,540,227594.42431239,379109.17759065476,3.0,1,기타시설,가건물
map1,541,227450.6650390297,378860.84260121454,3.0,1,기타시설,가건물
map1,542,227453.71277646185,378902.69925615593,3.0,1,기타시설,가건물
map1,543,227609.97977397192,379002.8750723874,3.0,1,근린생활시설,주택외건물
map1,544,227607.62718672454,379014.28201839497,3.0,1,근린생활시설,주택외건물
map1,545,227416.0056517602,379179.55276879994,3.0,1,기타시설,무벽건물
map1,546,227547.3911513096,379580.17837765074,3.0,1,기타시설,무벽건물
map1,547,227399.4417414739,379246.77804780105,3.0,1,근린생활시설,주택외건물
map1,548,227405.7970045218,379231.4916398895,3.0,1,근린생활시설,주택외건물
map1,549,227381.38847518136,379382.52485576714,3.0,1,주택,일반주택
map1,550,227389.47462667472,379380.33332275914,3.0,1,주택,일반주택
map1,551,227353.6619001404,379423.0443231447,3.0,1,기타시설,무벽건물
map1,552,227333.69273245212,379425.968382706,3.0,1,주택,일반주택
map1,553,227272.55656774063,379487.11828862724,3.0,1,기타시설,무벽건물
map1,554,227313.41480866278,379490.4732688369,3.0,1,기타시설,무벽건물
map1,555,227325.17944006267,379466.23250919115,3.0,1,주택,일반주택
map1,556,227312.70012207437,379465.46644191357,3.0,1,주택,일반주택
map1,557,227235.62231139775,379702.4953348714,3.0,1,기타시설,무벽건물
map1,558,227281.39994507312,379672.83065441676,3.0,1,주택,일반주택
map1,559,227299.2178445714,379660.9672738808,3.0,1,주택,일반주택
map1,560,227301.08271688948,379665.11059419904,3.0,1,주택,일반주택
map1,561,227322.9598119736,379660.61792837613,3.0,1,기타시설,무벽건물
map1,562,227316.66954536358,379662.7712363455,3.0,1,기타시설,무벽건물
map1,563,227372.73207515012,379673.71297372656,3.0,1,주택,일반주택
map1,564,227399.87743157666,379633.6602719078,3.0,1,근린생활시설,주택외건물
map1,565,227372.73307455046,379613.9479938451,3.0,1,근린생활시설,주택외건물
map1,566,227378.9099753988,379611.7331308969,3.0,1,근린생활시설,주택외건물
map1,567,227379.48155109107,379620.35529524786,3.0,1,근린생활시설,무벽건물
map1,568,227435.40121314698,379595.28386023897,3.0,1,기타시설,무벽건물
map1,569,227430.19363126438,379628.708669186,3.0,1,기타시설,무벽건물
map1,570,227436.9203156529,379638.33150425367,3.0,1,기타시설,무벽건물
map1,571,227401.09029777022,379810.134640516,3.0,1,주택,일반주택
map1,572,227353.66868212706,380094.8146498754,9.0,3,근린생활시설,주택외건물
map1,573,227315.90529023609,379996.79157753545,3.0,1,주택,일반주택
map1,574,227305.63546266514,380066.8495684839,3.0,1,주택,일반주택
map1,575,227278.67651568065,380119.21691034746,3.0,1,기타시설,무벽건물
map1,576,227313.33064071185,380185.4887522779,3.0,1,주택,일반주택
